run_name,row_in_run,split,future_return_bps,move_probability,direction_probability_up,direction_confidence,joint_confidence,signal_direction,signed_return_bps,net_return_bps_1bps_cost,move_threshold,direction_threshold,episode_id,episode_anchor_row,entry_rule,entry_delay_from_anchor_events,move_feature_set,threshold_mode,split_name
20260708_203410,743,validation,0.0,0.7395470968774426,0.9573641965100409,0.9573641965100409,0.7080159121834062,1,0.0,-1.0,0.65,0.65,35,743,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_203410,1105,validation,-1.701922118423349,0.7009481852749835,0.3275342677306581,0.6724657322693419,0.4713636346938081,-1,1.701922118423349,0.7019221184233491,0.65,0.65,36,1105,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_210018,481,validation,0.29150670910693677,0.66675351650075,0.33984192762507803,0.660158072374922,0.4401627162023358,-1,-0.29150670910693677,-1.2915067091069368,0.65,0.65,37,481,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_210018,611,validation,1.1824476179755905,0.6754604738952792,0.3385684170798026,0.6614315829201973,0.44677089044858115,-1,-1.1824476179755905,-2.1824476179755905,0.65,0.65,38,611,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_213144,2009,validation,-3.1760655578727537,0.6726462474868812,0.29212459449058364,0.7078754055094163,0.4761497352041632,-1,3.1760655578727537,2.1760655578727537,0.65,0.65,39,2009,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_213658,1594,validation,0.16166907149450793,0.6965340935515081,0.29229765358762605,0.707702346412374,0.4929388123626183,-1,-0.16166907149450793,-1.161669071494508,0.65,0.65,40,1594,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_213658,1651,validation,-1.0989676976225216,0.6909539660385767,0.32314552637535504,0.6768544736246449,0.46767528298190164,-1,1.0989676976225216,0.09896769762252156,0.65,0.65,41,1651,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_213658,1706,validation,-4.315538605886848,0.6501689429477955,0.3476264442541485,0.6523735557458514,0.42415302514637493,-1,4.315538605886848,3.3155386058868483,0.65,0.65,42,1706,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_213658,2259,validation,-7.28653240854471,0.7365020775668907,0.3385391498487076,0.6614608501512924,0.4871672903655886,-1,7.28653240854471,6.28653240854471,0.65,0.65,43,2259,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_214213,1440,validation,-0.17730796539883187,0.6610652258851961,0.6529051478972202,0.6529051478972202,0.43161288907628326,1,-0.17730796539883187,-1.1773079653988319,0.65,0.65,44,1440,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_215758,873,validation,-1.7877260527254801,0.8936249077267485,0.7269451062114674,0.7269451062114674,0.6496162534606339,1,-1.7877260527254801,-2.78772605272548,0.65,0.65,45,873,first_eligible,0,medium_trade_flow,model_specific,validation
20260708_185955,318,validation,3.3747970479414136,0.7468245454535508,0.3429123028669733,0.6570876971330267,0.49072922073449315,-1,-3.3747970479414136,-4.3747970479414136,0.65,0.65,0,304,max_move_probability,14,medium_trade_flow,model_specific,validation
20260708_185955,650,validation,0.37101531567218515,0.7055083713179119,0.6586571229271705,0.6586571229271705,0.46468811405328975,1,0.37101531567218515,-0.6289846843278148,0.65,0.65,1,624,max_move_probability,26,medium_trade_flow,model_specific,validation
20260708_185955,1119,validation,0.5323907328502742,0.7252841543055888,0.32763839632313113,0.6723616036768689,0.48765321711032733,-1,-0.5323907328502742,-1.5323907328502742,0.65,0.65,2,1086,max_move_probability,33,medium_trade_flow,model_specific,validation
20260708_185955,1240,validation,-3.9544735183438817,0.6831628221202709,0.6592768524187278,0.6592768524187278,0.45039343505694746,1,-3.9544735183438817,-4.954473518343882,0.65,0.65,3,1240,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_185955,1967,validation,2.0989289811224054,0.755434477646148,0.6525958922316634,0.6525958922316634,0.4929934369620485,1,2.0989289811224054,1.0989289811224054,0.65,0.65,4,1967,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_190508,912,validation,0.6941389650072516,0.6632883799195124,0.31089069319777224,0.6891093068022278,0.4570781956963079,-1,-0.6941389650072516,-1.6941389650072516,0.65,0.65,5,912,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_190508,1731,validation,0.9687865060947765,0.6633672109186038,0.3455071144581363,0.6544928855418637,0.43416912004797514,-1,-0.9687865060947765,-1.9687865060947765,0.65,0.65,6,1731,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_190508,2639,validation,9.341127824218365,0.7759819640729758,0.29404300983031967,0.7059569901696803,0.547809891782915,-1,-9.341127824218365,-10.341127824218365,0.65,0.65,7,2639,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_190508,2708,validation,-2.5952233383119694,0.8010175083983915,0.31885200464658653,0.6811479953534134,0.5456114700885504,-1,2.5952233383119694,1.5952233383119694,0.65,0.65,8,2692,max_move_probability,16,medium_trade_flow,model_specific,validation
20260708_191023,45,validation,-3.612201177028984,0.7217559935677887,0.2934876894848154,0.7065123105151846,0.5099294946437611,-1,3.612201177028984,2.612201177028984,0.65,0.65,9,20,max_move_probability,25,medium_trade_flow,model_specific,validation
20260708_191023,1769,validation,1.755234907596659,0.998875819952408,0.8802784452536901,0.8802784452536901,0.8792888537892106,1,1.755234907596659,0.7552349075966589,0.65,0.65,10,1742,max_move_probability,27,medium_trade_flow,model_specific,validation
20260708_191023,2478,validation,-2.2879294802125028,0.7436927364457382,0.34256897787838525,0.6574310221216147,0.4889266758659423,-1,2.2879294802125028,1.2879294802125028,0.65,0.65,11,2478,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_191023,2838,validation,-0.44373876534109513,0.6845705494564667,0.2912101633389659,0.7087898366610341,0.48521664793220337,-1,0.44373876534109513,-0.5562612346589049,0.65,0.65,12,2838,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_191538,315,validation,3.7957928078613534,0.668062799241186,0.2996587663695413,0.7003412336304586,0.4678719249631896,-1,-3.7957928078613534,-4.795792807861353,0.65,0.65,13,292,max_move_probability,23,medium_trade_flow,model_specific,validation
20260708_191538,542,validation,-6.804463792898785,0.6563693189663428,0.3362252840785185,0.6637747159214815,0.4356813582364605,-1,6.804463792898785,5.804463792898785,0.65,0.65,14,542,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_191538,890,validation,-3.718184265129043,0.7653099205483489,0.3461348405473091,0.653865159452691,0.5004094932300724,-1,3.718184265129043,2.718184265129043,0.65,0.65,15,890,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_192052,70,validation,-0.3060027266443832,0.6660431202122044,0.3475936547485933,0.6524063452514067,0.43453075783748757,-1,0.3060027266443832,-0.6939972733556168,0.65,0.65,16,70,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_192052,333,validation,1.0463610380218036,0.7292649031455751,0.6542624095530025,0.6542624095530025,0.477130612734461,1,1.0463610380218036,0.04636103802180358,0.65,0.65,17,284,max_move_probability,49,medium_trade_flow,model_specific,validation
20260708_192052,470,validation,-0.9980304994894329,0.8884787336869814,0.8534905416594931,0.8534905416594931,0.7583081956674422,1,-0.9980304994894329,-1.998030499489433,0.65,0.65,18,470,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_192052,572,validation,1.2072949590602455,0.66984035254422,0.8377591908858681,0.8377591908858681,0.5611649117701505,1,1.2072949590602455,0.20729495906024553,0.65,0.65,19,572,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_192607,580,validation,-4.55759836345937,0.6630695173236446,0.2920418545400076,0.7079581454599924,0.4694254657954997,-1,4.55759836345937,3.5575983634593698,0.65,0.65,20,580,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_193122,1795,validation,2.774970092436213,0.7443838444131645,0.3149456201028519,0.6850543798971481,0.5099434129399156,-1,-2.774970092436213,-3.774970092436213,0.65,0.65,21,1795,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_194153,2221,validation,-3.701609754753754,0.9186605824117686,0.3303273170637968,0.6696726829362032,0.6152018969314241,-1,3.701609754753754,2.701609754753754,0.65,0.65,22,2187,max_move_probability,34,medium_trade_flow,model_specific,validation
20260708_195223,10,validation,6.9981783676920095,0.6502170211577778,0.658743772244008,0.658743772244008,0.42832641329473653,1,6.9981783676920095,5.9981783676920095,0.65,0.65,23,10,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_195223,813,validation,0.008077009439055871,0.8951154199522756,0.2850044798262749,0.714995520173725,0.6400035153042997,-1,-0.008077009439055871,-1.0080770094390559,0.65,0.65,24,798,max_move_probability,15,medium_trade_flow,model_specific,validation
20260708_195223,852,validation,-3.3760399697291277,0.8500964519929292,0.33358748803394905,0.6664125119660509,0.5665149119860353,-1,3.3760399697291277,2.3760399697291277,0.65,0.65,25,852,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_195223,1209,validation,7.099677045372399,0.8707659496681653,0.3350586933285435,0.6649413066714565,0.5790082483773615,-1,-7.099677045372399,-8.099677045372399,0.65,0.65,26,1179,max_move_probability,30,medium_trade_flow,model_specific,validation
20260708_195223,1263,validation,-1.4676247622158467,0.7985620182493525,0.32856722609708944,0.6714327739029106,0.5361807110466694,-1,1.4676247622158467,0.4676247622158467,0.65,0.65,27,1263,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_195223,1361,validation,-3.2903093132696792,0.7176010884522397,0.3486239911592683,0.6513760088407317,0.4674281329357847,-1,3.2903093132696792,2.2903093132696792,0.65,0.65,28,1339,max_move_probability,22,medium_trade_flow,model_specific,validation
20260708_201318,565,validation,-3.4216059007297073,0.6601803059789625,0.29851662220405806,0.7014833777959419,0.4631055109924811,-1,3.4216059007297073,2.4216059007297073,0.65,0.65,29,565,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_201318,621,validation,0.0,0.9207271842635687,0.7343193461448025,0.7343193461448025,0.6761077839261689,1,0.0,-1.0,0.65,0.65,30,621,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_201318,708,validation,-3.6012156536080475,0.6704665129997203,0.6762827875874438,0.6762827875874438,0.4534249623954839,1,-3.6012156536080475,-4.6012156536080475,0.65,0.65,31,708,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_201318,1018,validation,0.03246223627462186,0.7399418444272912,0.3407543980783874,0.6592456019216126,0.4878034066164578,-1,-0.03246223627462186,-1.0324622362746219,0.65,0.65,32,1018,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_202345,1356,validation,-2.468925245978637,0.750312290575185,0.33050634096064696,0.669493659039353,0.5023293208393789,-1,2.468925245978637,1.468925245978637,0.65,0.65,33,1356,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_202345,1978,validation,4.078638092366305,0.6753126533777684,0.6576671300679195,0.6576671300679195,0.4441309346455086,1,4.078638092366305,3.0786380923663046,0.65,0.65,34,1978,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_203410,743,validation,0.0,0.7395470968774426,0.9573641965100409,0.9573641965100409,0.7080159121834062,1,0.0,-1.0,0.65,0.65,35,743,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_203410,1105,validation,-1.701922118423349,0.7009481852749835,0.3275342677306581,0.6724657322693419,0.4713636346938081,-1,1.701922118423349,0.7019221184233491,0.65,0.65,36,1105,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_210018,481,validation,0.29150670910693677,0.66675351650075,0.33984192762507803,0.660158072374922,0.4401627162023358,-1,-0.29150670910693677,-1.2915067091069368,0.65,0.65,37,481,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_210018,611,validation,1.1824476179755905,0.6754604738952792,0.3385684170798026,0.6614315829201973,0.44677089044858115,-1,-1.1824476179755905,-2.1824476179755905,0.65,0.65,38,611,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_213144,2033,validation,-1.1316542279005137,0.7502749085985069,0.3499085935525369,0.6500914064474631,0.4877472705530452,-1,1.1316542279005137,0.13165422790051373,0.65,0.65,39,2009,max_move_probability,24,medium_trade_flow,model_specific,validation
20260708_213658,1608,validation,8.604369628839592,0.8439769531253777,0.3306920293298203,0.6693079706701797,0.5648805017887479,-1,-8.604369628839592,-9.604369628839592,0.65,0.65,40,1594,max_move_probability,14,medium_trade_flow,model_specific,validation
20260708_213658,1677,validation,0.598123347583801,0.7377416068151005,0.34882389574936573,0.6511761042506343,0.48039970546946037,-1,-0.598123347583801,-1.598123347583801,0.65,0.65,41,1651,max_move_probability,26,medium_trade_flow,model_specific,validation
20260708_213658,1756,validation,1.3744537556958925,0.7446956110416801,0.2916736297271243,0.7083263702728757,0.5274875391272945,-1,-1.3744537556958925,-2.3744537556958925,0.65,0.65,42,1706,max_move_probability,50,medium_trade_flow,model_specific,validation
20260708_213658,2280,validation,-4.77251162292025,0.8590591983685028,0.30481026691497976,0.6951897330850203,0.597209134818031,-1,4.77251162292025,3.77251162292025,0.65,0.65,43,2259,max_move_probability,21,medium_trade_flow,model_specific,validation
20260708_214213,1441,validation,0.40297264863431437,0.6665702182402438,0.659994795319775,0.659994795319775,0.43993287475372744,1,0.40297264863431437,-0.5970273513656856,0.65,0.65,44,1440,max_move_probability,1,medium_trade_flow,model_specific,validation
20260708_215758,873,validation,-1.7877260527254801,0.8936249077267485,0.7269451062114674,0.7269451062114674,0.6496162534606339,1,-1.7877260527254801,-2.78772605272548,0.65,0.65,45,873,max_move_probability,0,medium_trade_flow,model_specific,validation
20260708_185955,304,validation,0.8235217179630716,0.7066737179641679,0.291361009249674,0.708638990750326,0.5007765502879085,-1,-0.8235217179630716,-1.8235217179630716,0.65,0.65,0,304,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_185955,650,validation,0.37101531567218515,0.7055083713179119,0.6586571229271705,0.6586571229271705,0.46468811405328975,1,0.37101531567218515,-0.6289846843278148,0.65,0.65,1,624,max_joint_confidence,26,medium_trade_flow,model_specific,validation
20260708_185955,1119,validation,0.5323907328502742,0.7252841543055888,0.32763839632313113,0.6723616036768689,0.48765321711032733,-1,-0.5323907328502742,-1.5323907328502742,0.65,0.65,2,1086,max_joint_confidence,33,medium_trade_flow,model_specific,validation
20260708_185955,1240,validation,-3.9544735183438817,0.6831628221202709,0.6592768524187278,0.6592768524187278,0.45039343505694746,1,-3.9544735183438817,-4.954473518343882,0.65,0.65,3,1240,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_185955,1967,validation,2.0989289811224054,0.755434477646148,0.6525958922316634,0.6525958922316634,0.4929934369620485,1,2.0989289811224054,1.0989289811224054,0.65,0.65,4,1967,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_190508,912,validation,0.6941389650072516,0.6632883799195124,0.31089069319777224,0.6891093068022278,0.4570781956963079,-1,-0.6941389650072516,-1.6941389650072516,0.65,0.65,5,912,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_190508,1732,validation,0.9687865060947765,0.6619187938839675,0.3395387755483922,0.6604612244516078,0.43717169709613657,-1,-0.9687865060947765,-1.9687865060947765,0.65,0.65,6,1731,max_joint_confidence,1,medium_trade_flow,model_specific,validation
20260708_190508,2639,validation,9.341127824218365,0.7759819640729758,0.29404300983031967,0.7059569901696803,0.547809891782915,-1,-9.341127824218365,-10.341127824218365,0.65,0.65,7,2639,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_190508,2708,validation,-2.5952233383119694,0.8010175083983915,0.31885200464658653,0.6811479953534134,0.5456114700885504,-1,2.5952233383119694,1.5952233383119694,0.65,0.65,8,2692,max_joint_confidence,16,medium_trade_flow,model_specific,validation
20260708_191023,45,validation,-3.612201177028984,0.7217559935677887,0.2934876894848154,0.7065123105151846,0.5099294946437611,-1,3.612201177028984,2.612201177028984,0.65,0.65,9,20,max_joint_confidence,25,medium_trade_flow,model_specific,validation
20260708_191023,1769,validation,1.755234907596659,0.998875819952408,0.8802784452536901,0.8802784452536901,0.8792888537892106,1,1.755234907596659,0.7552349075966589,0.65,0.65,10,1742,max_joint_confidence,27,medium_trade_flow,model_specific,validation
20260708_191023,2478,validation,-2.2879294802125028,0.7436927364457382,0.34256897787838525,0.6574310221216147,0.4889266758659423,-1,2.2879294802125028,1.2879294802125028,0.65,0.65,11,2478,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_191023,2838,validation,-0.44373876534109513,0.6845705494564667,0.2912101633389659,0.7087898366610341,0.48521664793220337,-1,0.44373876534109513,-0.5562612346589049,0.65,0.65,12,2838,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_191538,315,validation,3.7957928078613534,0.668062799241186,0.2996587663695413,0.7003412336304586,0.4678719249631896,-1,-3.7957928078613534,-4.795792807861353,0.65,0.65,13,292,max_joint_confidence,23,medium_trade_flow,model_specific,validation
20260708_191538,542,validation,-6.804463792898785,0.6563693189663428,0.3362252840785185,0.6637747159214815,0.4356813582364605,-1,6.804463792898785,5.804463792898785,0.65,0.65,14,542,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_191538,890,validation,-3.718184265129043,0.7653099205483489,0.3461348405473091,0.653865159452691,0.5004094932300724,-1,3.718184265129043,2.718184265129043,0.65,0.65,15,890,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_192052,70,validation,-0.3060027266443832,0.6660431202122044,0.3475936547485933,0.6524063452514067,0.43453075783748757,-1,0.3060027266443832,-0.6939972733556168,0.65,0.65,16,70,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_192052,333,validation,1.0463610380218036,0.7292649031455751,0.6542624095530025,0.6542624095530025,0.477130612734461,1,1.0463610380218036,0.04636103802180358,0.65,0.65,17,284,max_joint_confidence,49,medium_trade_flow,model_specific,validation
20260708_192052,470,validation,-0.9980304994894329,0.8884787336869814,0.8534905416594931,0.8534905416594931,0.7583081956674422,1,-0.9980304994894329,-1.998030499489433,0.65,0.65,18,470,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_192052,572,validation,1.2072949590602455,0.66984035254422,0.8377591908858681,0.8377591908858681,0.5611649117701505,1,1.2072949590602455,0.20729495906024553,0.65,0.65,19,572,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_192607,580,validation,-4.55759836345937,0.6630695173236446,0.2920418545400076,0.7079581454599924,0.4694254657954997,-1,4.55759836345937,3.5575983634593698,0.65,0.65,20,580,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_193122,1805,validation,2.581434164152796,0.7361679838233864,0.2869794541102081,0.7130205458897919,0.5249028976923386,-1,-2.581434164152796,-3.581434164152796,0.65,0.65,21,1795,max_joint_confidence,10,medium_trade_flow,model_specific,validation
20260708_194153,2221,validation,-3.701609754753754,0.9186605824117686,0.3303273170637968,0.6696726829362032,0.6152018969314241,-1,3.701609754753754,2.701609754753754,0.65,0.65,22,2187,max_joint_confidence,34,medium_trade_flow,model_specific,validation
20260708_195223,10,validation,6.9981783676920095,0.6502170211577778,0.658743772244008,0.658743772244008,0.42832641329473653,1,6.9981783676920095,5.9981783676920095,0.65,0.65,23,10,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_195223,813,validation,0.008077009439055871,0.8951154199522756,0.2850044798262749,0.714995520173725,0.6400035153042997,-1,-0.008077009439055871,-1.0080770094390559,0.65,0.65,24,798,max_joint_confidence,15,medium_trade_flow,model_specific,validation
20260708_195223,852,validation,-3.3760399697291277,0.8500964519929292,0.33358748803394905,0.6664125119660509,0.5665149119860353,-1,3.3760399697291277,2.3760399697291277,0.65,0.65,25,852,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_195223,1207,validation,5.921346130108862,0.8669505767414954,0.31496505603399033,0.6850349439660097,0.5938914397594102,-1,-5.921346130108862,-6.921346130108862,0.65,0.65,26,1179,max_joint_confidence,28,medium_trade_flow,model_specific,validation
20260708_195223,1263,validation,-1.4676247622158467,0.7985620182493525,0.32856722609708944,0.6714327739029106,0.5361807110466694,-1,1.4676247622158467,0.4676247622158467,0.65,0.65,27,1263,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_195223,1361,validation,-3.2903093132696792,0.7176010884522397,0.3486239911592683,0.6513760088407317,0.4674281329357847,-1,3.2903093132696792,2.2903093132696792,0.65,0.65,28,1339,max_joint_confidence,22,medium_trade_flow,model_specific,validation
20260708_201318,565,validation,-3.4216059007297073,0.6601803059789625,0.29851662220405806,0.7014833777959419,0.4631055109924811,-1,3.4216059007297073,2.4216059007297073,0.65,0.65,29,565,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_201318,621,validation,0.0,0.9207271842635687,0.7343193461448025,0.7343193461448025,0.6761077839261689,1,0.0,-1.0,0.65,0.65,30,621,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_201318,708,validation,-3.6012156536080475,0.6704665129997203,0.6762827875874438,0.6762827875874438,0.4534249623954839,1,-3.6012156536080475,-4.6012156536080475,0.65,0.65,31,708,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_201318,1018,validation,0.03246223627462186,0.7399418444272912,0.3407543980783874,0.6592456019216126,0.4878034066164578,-1,-0.03246223627462186,-1.0324622362746219,0.65,0.65,32,1018,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_202345,1356,validation,-2.468925245978637,0.750312290575185,0.33050634096064696,0.669493659039353,0.5023293208393789,-1,2.468925245978637,1.468925245978637,0.65,0.65,33,1356,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_202345,1978,validation,4.078638092366305,0.6753126533777684,0.6576671300679195,0.6576671300679195,0.4441309346455086,1,4.078638092366305,3.0786380923663046,0.65,0.65,34,1978,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_203410,743,validation,0.0,0.7395470968774426,0.9573641965100409,0.9573641965100409,0.7080159121834062,1,0.0,-1.0,0.65,0.65,35,743,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_203410,1105,validation,-1.701922118423349,0.7009481852749835,0.3275342677306581,0.6724657322693419,0.4713636346938081,-1,1.701922118423349,0.7019221184233491,0.65,0.65,36,1105,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_210018,481,validation,0.29150670910693677,0.66675351650075,0.33984192762507803,0.660158072374922,0.4401627162023358,-1,-0.29150670910693677,-1.2915067091069368,0.65,0.65,37,481,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_210018,611,validation,1.1824476179755905,0.6754604738952792,0.3385684170798026,0.6614315829201973,0.44677089044858115,-1,-1.1824476179755905,-2.1824476179755905,0.65,0.65,38,611,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260708_213144,2033,validation,-1.1316542279005137,0.7502749085985069,0.3499085935525369,0.6500914064474631,0.4877472705530452,-1,1.1316542279005137,0.13165422790051373,0.65,0.65,39,2009,max_joint_confidence,24,medium_trade_flow,model_specific,validation
20260708_213658,1608,validation,8.604369628839592,0.8439769531253777,0.3306920293298203,0.6693079706701797,0.5648805017887479,-1,-8.604369628839592,-9.604369628839592,0.65,0.65,40,1594,max_joint_confidence,14,medium_trade_flow,model_specific,validation
20260708_213658,1677,validation,0.598123347583801,0.7377416068151005,0.34882389574936573,0.6511761042506343,0.48039970546946037,-1,-0.598123347583801,-1.598123347583801,0.65,0.65,41,1651,max_joint_confidence,26,medium_trade_flow,model_specific,validation
20260708_213658,1756,validation,1.3744537556958925,0.7446956110416801,0.2916736297271243,0.7083263702728757,0.5274875391272945,-1,-1.3744537556958925,-2.3744537556958925,0.65,0.65,42,1706,max_joint_confidence,50,medium_trade_flow,model_specific,validation
20260708_213658,2280,validation,-4.77251162292025,0.8590591983685028,0.30481026691497976,0.6951897330850203,0.597209134818031,-1,4.77251162292025,3.77251162292025,0.65,0.65,43,2259,max_joint_confidence,21,medium_trade_flow,model_specific,validation
20260708_214213,1441,validation,0.40297264863431437,0.6665702182402438,0.659994795319775,0.659994795319775,0.43993287475372744,1,0.40297264863431437,-0.5970273513656856,0.65,0.65,44,1440,max_joint_confidence,1,medium_trade_flow,model_specific,validation
20260708_215758,873,validation,-1.7877260527254801,0.8936249077267485,0.7269451062114674,0.7269451062114674,0.6496162534606339,1,-1.7877260527254801,-2.78772605272548,0.65,0.65,45,873,max_joint_confidence,0,medium_trade_flow,model_specific,validation
20260709_190039,195,test,0.5078450152251612,0.6656484801286906,0.6620090585116163,0.6620090585116163,0.4406653236296828,1,0.5078450152251612,-0.49215498477483877,0.65,0.65,0,195,first_eligible,0,medium_trade_flow,model_specific,test
20260709_190555,1213,test,3.9102393432077776,0.673557106701712,0.6553252056900416,0.6553252056900416,0.44139894949328873,1,3.9102393432077776,2.9102393432077776,0.65,0.65,1,1213,first_eligible,0,medium_trade_flow,model_specific,test
20260709_190555,2522,test,1.336520829438026,0.7025015569049738,0.32358341613977737,0.6764165838602226,0.4751837032781502,-1,-1.336520829438026,-2.336520829438026,0.65,0.65,2,2522,first_eligible,0,medium_trade_flow,model_specific,test
20260709_192139,1550,test,-6.170256017792308,0.7212194595536093,0.319340649480998,0.680659350519002,0.4909047689214253,-1,6.170256017792308,5.170256017792308,0.65,0.65,3,1550,first_eligible,0,medium_trade_flow,model_specific,test
20260709_192139,2110,test,1.7529810638206023,0.6502231308371655,0.2877988427157516,0.7122011572842484,0.4630896662752165,-1,-1.7529810638206023,-2.7529810638206023,0.65,0.65,4,2110,first_eligible,0,medium_trade_flow,model_specific,test
20260709_194752,2504,test,-0.07957481584441872,0.7641377391651774,0.3466724257606768,0.6533275742393232,0.499232255513506,-1,0.07957481584441872,-0.9204251841555813,0.65,0.65,5,2504,first_eligible,0,medium_trade_flow,model_specific,test
20260709_200334,2576,test,-4.894642425778972,0.7601011374728092,0.3186456472730691,0.6813543527269309,0.5178982185297898,-1,4.894642425778972,3.8946424257789722,0.65,0.65,6,2576,first_eligible,0,medium_trade_flow,model_specific,test
20260709_201919,1965,test,4.83023314189257,0.8358266777960622,0.6571214094565545,0.6571214094565545,0.5492396045747379,1,4.83023314189257,3.8302331418925704,0.65,0.65,7,1965,first_eligible,0,medium_trade_flow,model_specific,test
20260709_201919,2044,test,-1.3448164839691135,0.9575026611171551,0.3053242465992747,0.6946757534007253,0.665153882494759,-1,1.3448164839691135,0.34481648396911346,0.65,0.65,8,2044,first_eligible,0,medium_trade_flow,model_specific,test
20260709_201919,2182,test,-10.597652224597631,0.7812899689185009,0.3078611734205215,0.6921388265794786,0.5407611223055685,-1,10.597652224597631,9.597652224597631,0.65,0.65,9,2182,first_eligible,0,medium_trade_flow,model_specific,test
20260709_201919,2320,test,-4.275693553125182,0.6618862819534046,0.34893702536706206,0.6510629746329379,0.43092965159731905,-1,4.275693553125182,3.2756935531251816,0.65,0.65,10,2320,first_eligible,0,medium_trade_flow,model_specific,test
20260709_202431,2480,test,-10.612189174773468,0.9012794382708776,0.32847993942160925,0.6715200605783908,0.6052272229857177,-1,10.612189174773468,9.612189174773468,0.65,0.65,11,2480,first_eligible,0,medium_trade_flow,model_specific,test
20260709_202947,1311,test,3.125185904935268,0.651974535134761,0.3121778891025425,0.6878221108974575,0.4484425010077799,-1,-3.125185904935268,-4.125185904935268,0.65,0.65,12,1311,first_eligible,0,medium_trade_flow,model_specific,test
20260709_205559,948,test,-5.665853128673515,0.6635645113305584,0.31215012690500993,0.68784987309499,0.45643276490906365,-1,5.665853128673515,4.665853128673515,0.65,0.65,13,948,first_eligible,0,medium_trade_flow,model_specific,test
20260709_211653,197,test,-3.4244148033468758,0.7295686804887282,0.3438160856538932,0.6561839143461068,0.4787312325474178,-1,3.4244148033468758,2.4244148033468758,0.65,0.65,14,197,first_eligible,0,medium_trade_flow,model_specific,test
20260709_211653,459,test,-1.0833243720109742,0.6855120289808087,0.3378418238301264,0.6621581761698736,0.4539173948524418,-1,1.0833243720109742,0.0833243720109742,0.65,0.65,15,459,first_eligible,0,medium_trade_flow,model_specific,test
