evaluation_method,model,algorithm,feature_set,threshold,role,n_features,run_name,row_in_run,event_time,target_horizon,target_label,signal,predicted_proba_up,future_mid_return_bps,signed_return_bps,is_correct_signal,is_positive_signed_return,cooldown_trade_id
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,873,1782916497784,50,up,up,0.7624865457870655,4.98035944109354,4.98035944109354,True,True,16
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,924,1782916502986,50,up,up,0.8313805757262918,2.1453382888414474,2.1453382888414474,True,True,17
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,989,1782916509618,50,up,up,0.78124238181043,3.8711915477307457,3.8711915477307457,True,True,18
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1052,1782916516044,50,down,up,0.7593627669472018,-0.469122916066933,-0.469122916066933,False,False,19
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1105,1782916521450,50,down,up,0.7640131651858029,-4.189158959312378,-4.189158959312378,False,False,20
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1156,1782916526652,50,down,up,0.8300442308489366,-3.453313630447097,-3.453313630447097,False,False,21
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1232,1782916534404,50,up,up,0.78124238181043,0.7886349316610364,0.7886349316610364,True,True,22
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1283,1782916539606,50,down,up,0.7641373918998441,-6.140800502001387,-6.140800502001387,False,False,23
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1336,1782916545012,50,up,up,0.8443278051752752,1.9136812260311942,1.9136812260311942,True,True,24
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1391,1782916550622,50,down,up,0.7624865457870655,-3.423826982609235,-3.423826982609235,False,False,25
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1467,1782916558374,50,down,up,0.7694685292866078,-1.5617089125730121,-1.5617089125730121,False,False,26
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1525,1782916564290,50,up,up,0.7583548529696357,3.006677679953107,3.006677679953107,True,True,27
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1583,1782916570206,50,up,up,0.762326537849728,0.4702077226581558,0.4702077226581558,True,True,28
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1634,1782916575408,50,up,up,0.7677030954408368,1.847157769943042,1.847157769943042,True,True,29
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1702,1782916582344,50,down,up,0.7929195080438866,-1.779889764373932,-1.779889764373932,False,False,30
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1753,1782916587546,50,up,up,0.7859338377672376,2.770736654915673,2.770736654915673,True,True,31
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1804,1782916592748,50,up,up,0.768870269527696,2.652588918390375,2.652588918390375,True,True,32
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1866,1782916599072,50,up,up,0.8287665771219054,0.4028200762173917,0.4028200762173917,True,True,33
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1917,1782916604274,50,down,up,0.7726470667467318,-0.2685359003129495,-0.2685359003129495,False,False,34
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,1968,1782916609476,50,down,up,0.7532241828200454,-0.08391972239341072,-0.08391972239341072,False,False,35
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2026,1782916615392,50,up,up,0.7890464900368016,4.615724177750025,4.615724177750025,True,True,36
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2077,1782916620594,50,up,up,0.8289147601847943,5.60342043520512,5.60342043520512,True,True,37
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2128,1782916625796,50,down,up,0.7795781014493437,-2.6660026810931825,-2.6660026810931825,False,False,38
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2192,1782916632324,50,up,up,0.7604971856137223,0.6206621794468958,0.6206621794468958,True,True,39
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2243,1782916637526,50,down,up,0.7694685292866078,-0.60385004725938,-0.60385004725938,False,False,40
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2294,1782916642728,50,down,up,0.7740978950855825,-3.539445950898612,-3.539445950898612,False,False,41
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2345,1782916647930,50,down,up,0.7556029720299445,-2.768793183735019,-2.768793183735019,False,False,42
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2411,1782916654662,50,up,up,0.7709838505993304,0.28536585161109684,0.28536585161109684,True,True,43
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2462,1782916659864,50,up,up,0.7555932287917586,0.6546441547405912,0.6546441547405912,True,True,44
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2513,1782916665066,50,up,up,0.7709838505993304,1.17492541321651,1.17492541321651,True,True,45
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2571,1782916670984,50,down,up,0.8191178404718068,-0.7216030327472645,-0.7216030327472645,False,False,46
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2622,1782916676186,50,up,up,0.7502601261293642,2.433488153528174,2.433488153528174,True,True,47
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2673,1782916681388,50,down,up,0.8227793745615442,-1.0067156321968973,-1.0067156321968973,False,False,48
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2724,1782916686590,50,down,up,0.7860951195442604,-0.1845831148394872,-0.1845831148394872,False,False,49
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2775,1782916691792,50,down,up,0.7555097408674203,-2.080793520677915,-2.080793520677915,False,False,50
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193325,2827,1782916697096,50,up,up,0.7508932993532815,4.112100905921956,4.112100905921956,True,True,51
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,11,1782916720762,50,up,up,0.7717109659075969,0.8380536706331654,0.8380536706331654,True,True,1
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,63,1782916726068,50,down,up,0.7535667820416554,-2.446956765123076,-2.446956765123076,False,False,2
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,114,1782916731272,50,down,up,0.8430435694713381,-3.017246075693869,-3.017246075693869,False,False,3
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,175,1782916737494,50,up,up,0.7585232738534526,0.8384134199812543,0.8384134199812543,True,True,4
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,226,1782916742696,50,up,up,0.7627673297164688,0.7377419563070475,0.7377419563070475,True,True,5
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,277,1782916747898,50,up,up,0.7502601261293642,1.894515712326239,1.894515712326239,True,True,6
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,328,1782916753100,50,up,up,0.8163675199945085,2.1455936128345066,2.1455936128345066,True,True,7
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,379,1782916758302,50,up,up,0.8167952383443379,4.223231291462515,4.223231291462515,True,True,8
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,430,1782916763504,50,down,up,0.8146339625954493,-3.4172771838958393,-3.4172771838958393,False,False,9
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,481,1782916768706,50,up,up,0.7953937847522258,2.0108502126059413,2.0108502126059413,True,True,10
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,540,1782916774724,50,down,up,0.8260580906442476,-0.5528272506982734,-0.5528272506982734,False,False,11
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,600,1782916780846,50,up,up,0.7911817440381478,0.6701183345203532,0.6701183345203532,True,True,12
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,651,1782916786048,50,down,up,0.7518803992453823,-0.80408811800603,-0.80408811800603,False,False,13
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,702,1782916791250,50,up,up,0.8143139521103038,0.39366814110763926,0.39366814110763926,True,True,14
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,766,1782916797780,50,up,up,0.806844197171244,1.9427833553709029,1.9427833553709029,True,True,15
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,817,1782916802982,50,down,up,0.7757954212343389,-3.114495380583948,-3.114495380583948,False,False,16
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,869,1782916808286,50,down,up,0.7538266411600097,-0.9212398548463785,-0.9212398548463785,False,False,17
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,928,1782916814304,50,down,up,0.7588793367921748,-3.2670020230285424,-3.2670020230285424,False,False,18
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1007,1782916822362,50,down,up,0.7585162504113228,-4.156836781301632,-4.156836781301632,False,False,19
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1066,1782916828382,50,up,up,0.7624865457870655,0.5701622363107894,0.5701622363107894,True,True,20
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1123,1782916834196,50,down,up,0.7748724405999884,-2.012222575292766,-2.012222575292766,False,False,21
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1174,1782916839400,50,up,up,0.7740978950855825,1.3585236035096315,1.3585236035096315,True,True,22
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1225,1782916844602,50,up,up,0.7670674330146116,0.9055593799600636,0.9055593799600636,True,True,23
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1303,1782916852558,50,up,up,0.7632846778369499,0.7546214273923546,0.7546214273923546,True,True,24
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1362,1782916858576,50,down,up,0.7519667985741888,-0.9557239902657777,-0.9557239902657777,False,False,25
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1477,1782916870306,50,up,up,0.7672224003845217,2.5830496591305874,2.5830496591305874,True,True,26
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1528,1782916875512,50,down,up,0.8050541557894794,-1.2073477169805003,-1.2073477169805003,False,False,27
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1579,1782916880714,50,down,up,0.7537683006350497,-4.343622463739427,-4.343622463739427,False,False,28
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1637,1782916886630,50,up,up,0.8101393426906287,0.3523067283039971,0.3523067283039971,True,True,29
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1688,1782916891832,50,up,up,0.7537275085796712,1.610488305086033,1.610488305086033,True,True,30
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1739,1782916897034,50,up,up,0.8339685574784321,4.44490291241717,4.44490291241717,True,True,31
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1790,1782916902238,50,down,up,0.7975343036897928,-3.1854956002441703,-3.1854956002441703,False,False,32
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1841,1782916907440,50,down,up,0.7516273617457301,-1.257833155978716,-1.257833155978716,False,False,33
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1892,1782916912644,50,down,up,0.7572546899460988,-0.3857840263599144,-0.3857840263599144,False,False,34
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1944,1782916917948,50,up,up,0.7550594231952967,3.1873552584227305,3.1873552584227305,True,True,35
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,1995,1782916923152,50,up,up,0.8288405589510299,1.308076280970294,1.308076280970294,True,True,36
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2046,1782916928356,50,up,up,0.8044407261318214,4.913028496404959,4.913028496404959,True,True,37
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2109,1782916934782,50,up,up,0.7685440883645022,0.4357974044899571,0.4357974044899571,True,True,38
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2160,1782916939986,50,down,up,0.7726470667467318,-0.25141062310440887,-0.25141062310440887,False,False,39
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2221,1782916946212,50,up,up,0.7556369207090272,0.01676115769289055,0.01676115769289055,True,True,40
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2274,1782916951618,50,up,up,0.7709838505993304,0.23465581439507943,0.23465581439507943,True,True,41
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2330,1782916957330,50,down,up,0.7590875074334916,-6.034138136506995,-6.034138136506995,False,False,42
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2381,1782916962532,50,down,up,0.7823460309514906,-1.4088156640179594,-1.4088156640179594,False,False,43
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2436,1782916968142,50,down,up,0.7504280306372243,-0.46969344953740055,-0.46969344953740055,False,False,44
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2487,1782916973344,50,up,up,0.7531570198058333,1.6943309531614048,1.6943309531614048,True,True,45
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2538,1782916978546,50,up,up,0.7653140430076334,2.935224624354138,2.935224624354138,True,True,46
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2589,1782916983748,50,up,up,0.7742763939728314,0.5365692933123611,0.5365692933123611,True,True,47
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2640,1782916988950,50,up,up,0.7636249020058486,1.4419526050302167,1.4419526050302167,True,True,48
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2694,1782916994458,50,down,up,0.7502601261293642,-0.40234736156441464,-0.40234736156441464,False,False,49
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2746,1782916999762,50,up,up,0.76729447528828,0.7712252505842621,0.7712252505842621,True,True,50
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2797,1782917004964,50,up,up,0.7714140310058709,1.9949723344270254,1.9949723344270254,True,True,51
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_193836,2848,1782917010168,50,up,up,0.7964063379511476,0.5028338879875527,0.5028338879875527,True,True,52
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,11,1782917035978,50,up,up,0.7617987230209303,1.0226380205069496,1.0226380205069496,True,True,1
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,67,1782917041692,50,up,up,0.8226978697897613,1.2906113055866086,1.2906113055866086,True,True,2
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,123,1782917047404,50,down,up,0.7632069664515023,-0.33518045696845356,-0.33518045696845356,False,False,3
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,174,1782917052606,50,down,up,0.8028748796602844,-2.061428905422158,-2.061428905422158,False,False,4
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,236,1782917058930,50,down,up,0.7614495157899374,-4.275198733870722,-4.275198733870722,False,False,5
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,287,1782917064134,50,down,up,0.7517179686187824,-3.1197139926719686,-3.1197139926719686,False,False,6
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,344,1782917069948,50,down,up,0.7624865457870655,-2.0972362620541585,-2.0972362620541585,False,False,7
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,395,1782917075150,50,down,up,0.7537275085796712,-0.9901031637149504,-0.9901031637149504,False,False,8
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,446,1782917080352,50,down,up,0.7580629073544324,-1.6447409826647608,-1.6447409826647608,False,False,9
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,507,1782917086576,50,up,up,0.7926457423686379,1.2757232385585127,1.2757232385585127,True,True,10
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,558,1782917091778,50,down,up,0.7943078419091744,-0.5370781104596656,-0.5370781104596656,False,False,11
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,609,1782917096980,50,down,up,0.8219903965626351,-4.07837529612376,-4.07837529612376,False,False,12
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,666,1782917102794,50,down,up,0.7517188643097807,-1.8638217917721356,-1.8638217917721356,False,False,13
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,717,1782917107996,50,up,up,0.852141637738723,3.089957219206685,3.089957219206685,True,True,14
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,768,1782917113198,50,down,up,0.752213086696496,-3.726948946676245,-3.726948946676245,False,False,15
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,857,1782917122276,50,down,up,0.7685440883645022,-0.1847772132734793,-0.1847772132734793,False,False,16
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,908,1782917127478,50,up,up,0.7585232738534526,2.7381129362380463,2.7381129362380463,True,True,17
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,970,1782917133802,50,down,up,0.7622620698626175,-0.6886387208115963,-0.6886387208115963,False,False,18
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1027,1782917139616,50,down,up,0.7816742063969954,-3.2586722254457356,-3.2586722254457356,False,False,19
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1081,1782917145124,50,down,up,0.7655299702975993,-0.7393212191075804,-0.7393212191075804,False,False,20
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1132,1782917150326,50,down,up,0.7848697872906585,-1.0922598267670836,-1.0922598267670836,False,False,21
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1186,1782917155834,50,up,up,0.7579770960588676,0.4369516571811616,0.4369516571811616,True,True,22
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1237,1782917161036,50,up,up,0.7592204546889921,1.243759144360368,1.243759144360368,True,True,23
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1300,1782917167462,50,down,up,0.7746442958211853,-5.294282259196148,-5.294282259196148,False,False,24
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1356,1782917173174,50,down,up,0.7604971856137223,-0.5044971718726199,-0.5044971718726199,False,False,25
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1407,1782917178376,50,up,up,0.7672226347175266,0.35316643136162895,0.35316643136162895,True,True,26
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1470,1782917184810,50,down,up,0.7748033284309578,-4.12027503256307,-4.12027503256307,False,False,27
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1524,1782917190320,50,down,up,0.7660264722819268,-7.436351476964864,-7.436351476964864,False,False,28
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1576,1782917195624,50,up,up,0.7766757550465114,2.356951956059561,2.356951956059561,True,True,29
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1627,1782917200826,50,up,up,0.8111169622897458,6.244450896482068,6.244450896482068,True,True,30
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1678,1782917206028,50,up,up,0.8516320769124868,2.3717469430106775,2.3717469430106775,True,True,31
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1729,1782917211230,50,down,up,0.7524930824942972,-4.5573830867273735,-4.5573830867273735,False,False,32
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1791,1782917217554,50,up,up,0.787851965120382,1.3292692468525047,1.3292692468525047,True,True,33
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1842,1782917222756,50,up,up,0.7758612204010172,4.1723412470418,4.1723412470418,True,True,34
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1893,1782917227960,50,up,up,0.8178559169138435,6.962213176577858,6.962213176577858,True,True,35
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1944,1782917233162,50,up,up,0.8448524861307583,2.0838322347005445,2.0838322347005445,True,True,36
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,1996,1782917238468,50,up,up,0.7559927785467709,1.764167737068334,1.764167737068334,True,True,37
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,2057,1782917244692,50,down,up,0.7709838505993304,-1.394530249125836,-1.394530249125836,False,False,38
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,2108,1782917249894,50,down,up,0.7534374851095055,-1.663587349677309,-1.663587349677309,False,False,39
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,2162,1782917255402,50,up,up,0.7690778071904204,2.7226867876573024,2.7226867876573024,True,True,40
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,2219,1782917261218,50,up,up,0.7663947163522926,2.0834646000045254,2.0834646000045254,True,True,41
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,2270,1782917266420,50,down,up,0.7826233665378608,-0.9407235003644487,-0.9407235003644487,False,False,42
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,2323,1782917271826,50,down,up,0.7748033284309578,-3.0240385867319475,-3.0240385867319475,False,False,43
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,candidate_a,30,20260701_194351,2377,1782917277342,50,up,up,0.7536478642526808,2.0838567482917014,2.0838567482917014,True,True,44
