model,algorithm,feature_set,n_features,horizon,threshold,signal_group,n_signals,coverage,precision,mean_future_return_bps,median_future_return_bps,mean_signed_return_bps,median_signed_return_bps,positive_signed_return_share,break_even_round_trip_cost_bps
logit_dynamic_compact,logit,dynamic_compact,30,50,0.5,both,1518,1.0,0.5507246376811594,0.5065707897844808,0.6623051570298077,0.23943226508180668,0.2422674293245386,0.5507246376811594,0.23943226508180668
logit_dynamic_compact,logit,dynamic_compact,30,50,0.55,up,638,0.42028985507246375,0.6269592476489029,0.6347068868090575,0.8562937184386499,0.6347068868090575,0.8562937184386499,0.6269592476489029,0.6347068868090575
logit_dynamic_compact,logit,dynamic_compact,30,50,0.55,down,450,0.2964426877470356,0.48,0.2283434792044897,0.322996111934426,-0.2283434792044897,-0.322996111934426,0.48,-0.2283434792044897
logit_dynamic_compact,logit,dynamic_compact,30,50,0.55,both,1088,0.7167325428194994,0.5661764705882353,0.4666337862373153,0.6619240832073103,0.2777467170424249,0.35532154580963926,0.5661764705882353,0.2777467170424249
logit_dynamic_compact,logit,dynamic_compact,30,50,0.6,up,358,0.23583662714097497,0.6061452513966481,0.6269491623649884,0.7597144443538539,0.6269491623649884,0.7597144443538539,0.6061452513966481,0.6269491623649884
logit_dynamic_compact,logit,dynamic_compact,30,50,0.6,down,223,0.1469038208168643,0.600896860986547,-0.39397318882398874,-0.549302749017766,0.39397318882398874,0.549302749017766,0.600896860986547,0.39397318882398874
logit_dynamic_compact,logit,dynamic_compact,30,50,0.6,both,581,0.38274044795783924,0.6041308089500861,0.23509772636646534,0.096791444281763,0.5375280916254997,0.7108623810825332,0.6041308089500861,0.5375280916254997
logit_dynamic_compact,logit,dynamic_compact,30,50,0.65,up,107,0.07048748353096179,0.7570093457943925,1.9517692929683563,1.5657952827607957,1.9517692929683563,1.5657952827607957,0.7570093457943925,1.9517692929683563
logit_dynamic_compact,logit,dynamic_compact,30,50,0.65,down,41,0.027009222661396576,0.5365853658536586,-0.11485079240912716,-0.12931790463022175,0.11485079240912716,0.12931790463022175,0.5365853658536586,0.11485079240912716
logit_dynamic_compact,logit,dynamic_compact,30,50,0.65,both,148,0.09749670619235837,0.6959459459459459,1.3792596747218915,1.1795125012925567,1.4428932218674888,1.4682120001319188,0.6959459459459459,1.4428932218674888
logit_dynamic_compact,logit,dynamic_compact,30,50,0.7,up,44,0.028985507246376812,0.7045454545454546,1.9086063266933835,1.8411522250505463,1.9086063266933835,1.8411522250505463,0.7045454545454546,1.9086063266933835
logit_dynamic_compact,logit,dynamic_compact,30,50,0.7,down,3,0.001976284584980237,0.3333333333333333,-0.7165489035813414,0.03228261492571605,0.7165489035813414,-0.03228261492571605,0.3333333333333333,0.7165489035813414
logit_dynamic_compact,logit,dynamic_compact,30,50,0.7,both,47,0.030961791831357048,0.6808510638297872,1.7410432268886138,1.2033616594431251,1.8325175550053812,1.5514110972758566,0.6808510638297872,1.8325175550053812
logit_dynamic_compact,logit,dynamic_compact,30,50,0.75,up,35,0.0230566534914361,0.6571428571428571,1.545604921944031,1.2033616594431251,1.545604921944031,1.2033616594431251,0.6571428571428571,1.545604921944031
logit_dynamic_compact,logit,dynamic_compact,30,50,0.75,down,2,0.0013175230566534915,0.5,-1.0909646628348701,-1.0909646628348701,1.0909646628348701,1.0909646628348701,0.5,1.0909646628348701
logit_dynamic_compact,logit,dynamic_compact,30,50,0.75,both,37,0.024374176548089592,0.6486486486486487,1.4030876470911173,1.1467676899012957,1.5210297728029953,1.2033616594431251,0.6486486486486487,1.5210297728029953
logit_dynamic_compact,logit,dynamic_compact,30,50,0.8,up,28,0.01844532279314888,0.6071428571428571,1.0235374021417118,1.1750646746722104,1.0235374021417118,1.1750646746722104,0.6071428571428571,1.0235374021417118
logit_dynamic_compact,logit,dynamic_compact,30,50,0.8,down,0,0.0,,,,,,,
logit_dynamic_compact,logit,dynamic_compact,30,50,0.8,both,28,0.01844532279314888,0.6071428571428571,1.0235374021417118,1.1750646746722104,1.0235374021417118,1.1750646746722104,0.6071428571428571,1.0235374021417118
logit_dynamic_compact,logit,dynamic_compact,30,50,0.85,up,24,0.015810276679841896,0.5833333333333334,0.9983408858615004,1.6671275061341806,0.9983408858615004,1.6671275061341806,0.5833333333333334,0.9983408858615004
logit_dynamic_compact,logit,dynamic_compact,30,50,0.85,down,0,0.0,,,,,,,
logit_dynamic_compact,logit,dynamic_compact,30,50,0.85,both,24,0.015810276679841896,0.5833333333333334,0.9983408858615004,1.6671275061341806,0.9983408858615004,1.6671275061341806,0.5833333333333334,0.9983408858615004
logit_dynamic_compact,logit,dynamic_compact,30,50,0.9,up,18,0.011857707509881422,0.7777777777777778,1.5580234837379396,2.4242913998273607,1.5580234837379396,2.4242913998273607,0.7777777777777778,1.5580234837379396
logit_dynamic_compact,logit,dynamic_compact,30,50,0.9,down,0,0.0,,,,,,,
logit_dynamic_compact,logit,dynamic_compact,30,50,0.9,both,18,0.011857707509881422,0.7777777777777778,1.5580234837379396,2.4242913998273607,1.5580234837379396,2.4242913998273607,0.7777777777777778,1.5580234837379396
logit_dynamic_compact,logit,dynamic_compact,30,50,0.95,up,15,0.009881422924901186,0.9333333333333333,2.2054318773934156,2.4242913998273607,2.2054318773934156,2.4242913998273607,0.9333333333333333,2.2054318773934156
logit_dynamic_compact,logit,dynamic_compact,30,50,0.95,down,0,0.0,,,,,,,
logit_dynamic_compact,logit,dynamic_compact,30,50,0.95,both,15,0.009881422924901186,0.9333333333333333,2.2054318773934156,2.4242913998273607,2.2054318773934156,2.4242913998273607,0.9333333333333333,2.2054318773934156
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.5,up,1093,0.7200263504611331,0.5873741994510522,0.5752069544985475,0.6783696193779498,0.5752069544985475,0.6783696193779498,0.5873741994510522,0.5752069544985475
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.5,down,425,0.27997364953886694,0.4188235294117647,0.33005472382571566,0.5654605393368151,-0.33005472382571566,-0.5654605393368151,0.4188235294117647,-0.33005472382571566
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.5,both,1518,1.0,0.5401844532279315,0.5065707897844808,0.6623051570298077,0.32175753863042383,0.24235471844491485,0.5401844532279315,0.32175753863042383
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.55,up,763,0.502635046113307,0.6068152031454783,0.7339343696086085,0.7753396755050268,0.7339343696086085,0.7753396755050268,0.6068152031454783,0.7339343696086085
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.55,down,91,0.059947299077733864,0.32967032967032966,0.3342706538779083,0.951992932662904,-0.3342706538779083,-0.951992932662904,0.32967032967032966,-0.3342706538779083
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.55,both,854,0.5625823451910409,0.5772833723653396,0.6913472523586157,0.831488746891873,0.620109244155127,0.6864347917201474,0.5772833723653396,0.620109244155127
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.6,up,488,0.3214756258234519,0.6188524590163934,1.0025032396528564,0.8077472655743101,1.0025032396528564,0.8077472655743101,0.6188524590163934,1.0025032396528564
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.6,down,5,0.0032938076416337285,0.4,0.2191863145968309,1.597984280030662,-0.2191863145968309,-1.597984280030662,0.4,-0.2191863145968309
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.6,both,493,0.32476943346508563,0.6166328600405679,0.9945588489322071,0.8077472655743101,0.9901128790620888,0.8077472655743101,0.6166328600405679,0.9901128790620888
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.65,up,204,0.13438735177865613,0.6225490196078431,1.0065352949226114,0.8562937184386499,1.0065352949226114,0.8562937184386499,0.6225490196078431,1.0065352949226114
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.65,down,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.65,both,204,0.13438735177865613,0.6225490196078431,1.0065352949226114,0.8562937184386499,1.0065352949226114,0.8562937184386499,0.6225490196078431,1.0065352949226114
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.7,up,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.7,down,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.7,both,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.75,up,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.75,down,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.75,both,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.8,up,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.8,down,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.8,both,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.85,up,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.85,down,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.85,both,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.9,up,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.9,down,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.9,both,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.95,up,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.95,down,0,0.0,,,,,,,
random_forest_dynamic_compact,random_forest,dynamic_compact,30,50,0.95,both,0,0.0,,,,,,,
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.5,up,765,0.5039525691699605,0.6392156862745098,0.8624149352102272,0.9360447429385133,0.8624149352102272,0.9360447429385133,0.6392156862745098,0.8624149352102272
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.5,down,753,0.49604743083003955,0.46879150066401065,0.1450558213240608,0.11312080089531662,-0.1450558213240608,-0.11312080089531662,0.46879150066401065,-0.1450558213240608
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.5,both,1518,1.0,0.5546772068511199,0.5065707897844808,0.6623051570298077,0.3626616547949974,0.4117290766469939,0.5546772068511199,0.3626616547949974
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.55,up,626,0.41238471673254284,0.646964856230032,0.9307855174016784,1.1548416404016937,0.9307855174016784,1.1548416404016937,0.646964856230032,0.9307855174016784
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.55,down,643,0.4235836627140975,0.4712286158631415,0.14017945512800947,0.11312080089531662,-0.14017945512800947,-0.11312080089531662,0.4712286158631415,-0.14017945512800947
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.55,both,1269,0.8359683794466403,0.557919621749409,0.5301868585821596,0.6622158225977337,0.3881295068921518,0.4846812453396243,0.557919621749409,0.3881295068921518
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.6,up,514,0.3386034255599473,0.6789883268482491,1.2131920883996952,1.4537454542029593,1.2131920883996952,1.4537454542029593,0.6789883268482491,1.2131920883996952
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.6,down,506,0.3333333333333333,0.5197628458498024,-0.05837093009000121,-0.016155937104800344,0.05837093009000121,0.016155937104800344,0.5197628458498024,0.05837093009000121
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.6,both,1020,0.6719367588932806,0.6,0.5823971007959831,0.6947440211779732,0.640310219669592,0.7597144443538539,0.6,0.640310219669592
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.65,up,421,0.27733860342555994,0.7220902612826603,1.5758892161806084,1.6320818820325655,1.5758892161806084,1.6320818820325655,0.7220902612826603,1.5758892161806084
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.65,down,433,0.2852437417654809,0.5288683602771362,-0.08226140853864569,-0.03231364920419644,0.08226140853864569,0.03231364920419644,0.5288683602771362,0.08226140853864569
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.65,both,854,0.5625823451910409,0.6241217798594848,0.7351641336238907,0.7753396755050268,0.8185814401747888,0.8564588645637583,0.6241217798594848,0.8185814401747888
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.7,up,330,0.21739130434782608,0.7606060606060606,1.9955914041429197,2.0200763265632027,1.9955914041429197,2.0200763265632027,0.7606060606060606,1.9955914041429197
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.7,down,325,0.21409749670619235,0.56,-0.2001085370766853,-0.25849541130273934,0.2001085370766853,0.25849541130273934,0.56,0.2001085370766853
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.7,both,655,0.43148880105401843,0.6610687022900763,0.9061219676599097,0.7753396755050268,1.1047029586520403,1.1629155909020916,0.6610687022900763,1.1047029586520403
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.75,up,224,0.14756258234519104,0.8125,2.4404380107900603,2.4242913998273607,2.4404380107900603,2.4242913998273607,0.8125,2.4404380107900603
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.75,down,206,0.13570487483530963,0.558252427184466,-0.07104431022194704,-0.3554337485178749,0.07104431022194704,0.3554337485178749,0.558252427184466,0.07104431022194704
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.75,both,430,0.28326745718050067,0.6906976744186046,1.2372627593284942,0.9206444834419791,1.3053331216806852,1.191262041303487,0.6906976744186046,1.3053331216806852
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.8,up,144,0.09486166007905138,0.9097222222222222,3.153802724746356,3.0609739615938825,3.153802724746356,3.0609739615938825,0.9097222222222222,3.153802724746356
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.8,down,98,0.06455862977602109,0.5,0.05674967632723111,-0.01618219220234085,-0.05674967632723111,0.01618219220234085,0.5,-0.05674967632723111
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.8,both,242,0.15942028985507245,0.743801652892562,1.8996242175353053,1.3649858791031644,1.853661669766143,1.6874444787162712,0.743801652892562,1.853661669766143
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.85,up,69,0.045454545454545456,0.927536231884058,3.327086504197097,3.3435983417695603,3.327086504197097,3.3435983417695603,0.927536231884058,3.327086504197097
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.85,down,33,0.021739130434782608,0.6060606060606061,-0.12314887392808868,-1.9223266937684613,0.12314887392808868,1.9223266937684613,0.6060606060606061,0.12314887392808868
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.85,both,102,0.06719367588932806,0.8235294117647058,2.210833881862478,1.5662806691385533,2.290518447345359,2.004200740099993,0.8235294117647058,2.290518447345359
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.9,up,6,0.003952569169960474,1.0,7.38393885935255,7.9318162361408096,7.38393885935255,7.9318162361408096,1.0,7.38393885935255
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.9,down,3,0.001976284584980237,1.0,-2.7474902888335873,-2.7474902888335873,2.7474902888335873,2.7474902888335873,1.0,2.7474902888335873
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.9,both,9,0.005928853754940711,1.0,4.00679580995717,7.502949030882,5.8384560025128955,7.502949030882,1.0,5.8384560025128955
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.95,up,0,0.0,,,,,,,
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.95,down,0,0.0,,,,,,,
hist_gradient_boosting_dynamic_compact,hist_gradient_boosting,dynamic_compact,30,50,0.95,both,0,0.0,,,,,,,
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.5,up,1031,0.6791831357048749,0.6023278370514064,0.6472585841944962,0.7753396755050268,0.6472585841944962,0.7753396755050268,0.6023278370514064,0.6472585841944962
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.5,down,487,0.3208168642951252,0.44969199178644764,0.20872866239900556,0.4846788961931914,-0.20872866239900556,-0.4846788961931914,0.44969199178644764,-0.20872866239900556
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.5,both,1518,1.0,0.5533596837944664,0.5065707897844808,0.6623051570298077,0.372643439865751,0.3150697703202532,0.5533596837944664,0.372643439865751
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.55,up,866,0.5704874835309618,0.6073903002309469,0.7795647553449299,0.831488746891873,0.7795647553449299,0.831488746891873,0.6073903002309469,0.7795647553449299
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.55,down,299,0.19696969696969696,0.47157190635451507,0.2898870436597427,0.4846788961931914,-0.2898870436597427,-0.4846788961931914,0.47157190635451507,-0.2898870436597427
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.55,both,1165,0.7674571805006588,0.5725321888412017,0.6538878147493324,0.7597144443538539,0.5050874266733445,0.6299105769236313,0.5725321888412017,0.5050874266733445
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.6,up,624,0.41106719367588934,0.6314102564102564,1.051240510537062,0.9285685145565825,1.051240510537062,0.9285685145565825,0.6314102564102564,1.051240510537062
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.6,down,153,0.1007905138339921,0.42483660130718953,0.6526723468622427,0.7262416108999581,-0.6526723468622427,-0.7262416108999581,0.42483660130718953,-0.6526723468622427
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.6,both,777,0.5118577075098815,0.5907335907335908,0.9727579763771556,0.9206444834419791,0.7157209903541873,0.8229556209071731,0.5907335907335908,0.7157209903541873
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.65,up,397,0.2615283267457181,0.6775818639798489,1.4752748240351476,1.6303746875467873,1.4752748240351476,1.6303746875467873,0.6775818639798489,1.4752748240351476
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.65,down,70,0.0461133069828722,0.5142857142857142,0.20179648197603062,-0.6541134500231971,-0.20179648197603062,0.6541134500231971,0.5142857142857142,-0.20179648197603062
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.65,both,467,0.30764163372859027,0.6531049250535332,1.2843894194438457,1.2436495137246872,1.223893686089147,1.4537290168359362,0.6531049250535332,1.223893686089147
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.7,up,204,0.13438735177865613,0.7745098039215687,2.324398540627746,2.5031390170737744,2.324398540627746,2.5031390170737744,0.7745098039215687,2.324398540627746
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.7,down,28,0.01844532279314888,0.7857142857142857,-1.3646830958211857,-1.9530884315410724,1.3646830958211857,1.9530884315410724,0.7857142857142857,1.3646830958211857
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.7,both,232,0.152832674571805,0.7758620689655172,1.8791645500218404,2.0754848396942194,2.2085708145304026,2.5031390170737744,0.7758620689655172,2.2085708145304026
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.75,up,96,0.06324110671936758,0.8125,3.300464351164503,3.1225566532755433,3.300464351164503,3.1225566532755433,0.8125,3.300464351164503
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.75,down,4,0.002635046113306983,0.75,-0.6428189506962889,-1.6451997667699114,0.6428189506962889,1.6451997667699114,0.75,0.6428189506962889
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.75,both,100,0.06587615283267458,0.81,3.1427330190900715,3.0690528822030494,3.194158535145775,3.0690528822030494,0.81,3.194158535145775
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.8,up,20,0.013175230566534914,0.8,4.888162256270256,7.502949030882,4.888162256270256,7.502949030882,0.8,4.888162256270256
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.8,down,0,0.0,,,,,,,
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.8,both,20,0.013175230566534914,0.8,4.888162256270256,7.502949030882,4.888162256270256,7.502949030882,0.8,4.888162256270256
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.85,up,4,0.002635046113306983,1.0,4.4363409377756735,4.353155345162563,4.4363409377756735,4.353155345162563,1.0,4.4363409377756735
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.85,down,0,0.0,,,,,,,
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.85,both,4,0.002635046113306983,1.0,4.4363409377756735,4.353155345162563,4.4363409377756735,4.353155345162563,1.0,4.4363409377756735
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.9,up,0,0.0,,,,,,,
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.9,down,0,0.0,,,,,,,
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.9,both,0,0.0,,,,,,,
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.95,up,0,0.0,,,,,,,
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.95,down,0,0.0,,,,,,,
xgboost_dynamic_compact,xgboost,dynamic_compact,30,50,0.95,both,0,0.0,,,,,,,
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.5,up,1026,0.6758893280632411,0.5974658869395711,0.6117315250755977,0.7675270599294404,0.6117315250755977,0.7675270599294404,0.5974658869395711,0.6117315250755977
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.5,down,492,0.3241106719367589,0.43902439024390244,0.2872721832627606,0.4846788961931914,-0.2872721832627606,-0.4846788961931914,0.43902439024390244,-0.2872721832627606
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.5,both,1518,1.0,0.5461133069828722,0.5065707897844808,0.6623051570298077,0.3203548290924145,0.24235471844491485,0.5461133069828722,0.3203548290924145
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.55,up,824,0.5428194993412385,0.6140776699029126,0.8065641682166403,0.8481577956576114,0.8065641682166403,0.8481577956576114,0.6140776699029126,0.8065641682166403
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.55,down,303,0.19960474308300397,0.47854785478547857,0.2819170072025583,0.4846788961931914,-0.2819170072025583,-0.4846788961931914,0.47854785478547857,-0.2819170072025583
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.55,both,1127,0.7424242424242424,0.577639751552795,0.6655099625491454,0.7597144443538539,0.5139201609832622,0.5816137357772533,0.577639751552795,0.5139201609832622
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.6,up,543,0.3577075098814229,0.6427255985267035,1.1051514346426186,1.1629155909020916,1.1051514346426186,1.1629155909020916,0.6427255985267035,1.1051514346426186
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.6,down,173,0.11396574440052701,0.5028901734104047,0.32940552544946783,-0.016155937104800344,-0.32940552544946783,0.016155937104800344,0.5028901734104047,-0.32940552544946783
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.6,both,716,0.47167325428194995,0.6089385474860335,0.917715621387849,0.912081237977036,0.7585336216594749,0.8562937184386499,0.6089385474860335,0.7585336216594749
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.65,up,323,0.21277997364953888,0.7151702786377709,1.676235937382271,1.7445142698857552,1.676235937382271,1.7445142698857552,0.7151702786377709,1.676235937382271
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.65,down,65,0.04281949934123847,0.6307692307692307,-0.40632900294069485,-1.2608006569092556,0.40632900294069485,1.2608006569092556,0.6307692307692307,0.40632900294069485
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.65,both,388,0.25559947299077734,0.7010309278350515,1.3273526355240424,1.3486892652803117,1.4634937963031407,1.6451997667699114,0.7010309278350515,1.4634937963031407
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.7,up,198,0.13043478260869565,0.7373737373737373,2.2079408754597725,2.4637152084505676,2.2079408754597725,2.4637152084505676,0.7373737373737373,2.2079408754597725
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.7,down,26,0.017127799736495388,0.8461538461538461,-1.9535096468972566,-2.5320926616900774,1.9535096468972566,2.5320926616900774,0.8461538461538461,1.9535096468972566
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.7,both,224,0.14756258234519104,0.75,1.7249153684004739,1.834047994603294,2.178408679287337,2.5031390170737744,0.75,2.178408679287337
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.75,up,92,0.06060606060606061,0.8152173913043478,3.2057638337555354,2.7223073812976395,3.2057638337555354,2.7223073812976395,0.8152173913043478,3.2057638337555354
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.75,down,9,0.005928853754940711,1.0,-2.5900219780985694,-2.5320926616900774,2.5900219780985694,2.5320926616900774,1.0,2.5900219780985694
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.75,both,101,0.06653491436100131,0.8316831683168316,2.689307672303189,2.130893352825236,3.1508957476078843,2.6808287636770345,0.8316831683168316,3.1508957476078843
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.8,up,25,0.016469038208168644,0.76,4.456272854274879,7.502949030882,4.456272854274879,7.502949030882,0.76,4.456272854274879
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.8,down,0,0.0,,,,,,,
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.8,both,25,0.016469038208168644,0.76,4.456272854274879,7.502949030882,4.456272854274879,7.502949030882,0.76,4.456272854274879
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.85,up,3,0.001976284584980237,1.0,8.360683441399619,8.360683441399619,8.360683441399619,8.360683441399619,1.0,8.360683441399619
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.85,down,0,0.0,,,,,,,
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.85,both,3,0.001976284584980237,1.0,8.360683441399619,8.360683441399619,8.360683441399619,8.360683441399619,1.0,8.360683441399619
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.9,up,0,0.0,,,,,,,
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.9,down,0,0.0,,,,,,,
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.9,both,0,0.0,,,,,,,
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.95,up,0,0.0,,,,,,,
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.95,down,0,0.0,,,,,,,
lightgbm_dynamic_compact,lightgbm,dynamic_compact,30,50,0.95,both,0,0.0,,,,,,,
logit_dynamic_full,logit,dynamic_full,42,50,0.5,up,971,0.6396574440052701,0.6035015447991761,0.5975686034273229,0.7597144443538539,0.5975686034273229,0.7597144443538539,0.6035015447991761,0.5975686034273229
