model_name,feature_set,horizon_events,feature,coefficient,absolute_coefficient
logit_combined,combined,100,notional_imbalance_rolling_50e,-0.050715671919191144,0.050715671919191144
logit_combined,combined,100,best_bid_qty,-0.04006284017194845,0.04006284017194845
logit_combined,combined,100,trade_imbalance_rolling_20e,0.015856653753269355,0.015856653753269355
logit_combined,combined,100,event_gap_ms,0.01055601365473252,0.01055601365473252
logit_combined,combined,100,trade_imbalance_rolling_50e,-0.005347697072922168,0.005347697072922168
logit_combined,combined,100,transaction_lag_ms,-0.005042822324524854,0.005042822324524854
logit_combined,combined,100,trade_imbalance_rolling_10e,0.004094962940003855,0.004094962940003855
logit_combined,combined,100,spread_bps,-0.0036466588688440767,0.0036466588688440767
logit_combined,combined,100,quote_changed,-0.001937799406640783,0.001937799406640783
logit_combined,combined,100,notional_imbalance,0.001640015756785354,0.001640015756785354
logit_combined,combined,100,trade_imbalance_rolling_5e,0.0014962134775845124,0.0014962134775845124
logit_combined,combined,100,trade_imbalance,0.0013481902513350122,0.0013481902513350122
logit_combined,combined,100,microprice_deviation_bps,0.000999042868654937,0.000999042868654937
logit_combined,combined,100,notional_imbalance_rolling_10e,-0.0007419375833904144,0.0007419375833904144
logit_combined,combined,100,notional_imbalance_rolling_20e,0.0004543482897244257,0.0004543482897244257
logit_combined,combined,100,notional_imbalance_rolling_5e,-1.5967870776927647e-05,1.5967870776927647e-05
logit_trade_flow_only,trade_flow_only,50,trade_intensity_rolling_mean_20e,1.1065588085150582,1.1065588085150582
logit_trade_flow_only,trade_flow_only,50,trade_count_rolling_sum_20e,-1.0413078283804205,1.0413078283804205
logit_trade_flow_only,trade_flow_only,50,trade_volume_rolling_sum_50e,0.8349297074780697,0.8349297074780697
logit_trade_flow_only,trade_flow_only,50,avg_trade_notional,-0.7813082363162613,0.7813082363162613
logit_trade_flow_only,trade_flow_only,50,avg_trade_size,0.7784993898048074,0.7784993898048074
logit_trade_flow_only,trade_flow_only,50,trade_notional_rolling_sum_50e,-0.6855657342564837,0.6855657342564837
logit_trade_flow_only,trade_flow_only,50,trade_notional,-0.45588590438238685,0.45588590438238685
logit_trade_flow_only,trade_flow_only,50,trade_volume,0.45297996946137736,0.45297996946137736
logit_trade_flow_only,trade_flow_only,50,trade_notional_rolling_sum_10e,-0.41460628446499204,0.41460628446499204
logit_trade_flow_only,trade_flow_only,50,trade_notional_rolling_sum_20e,-0.4037744266981712,0.4037744266981712
logit_trade_flow_only,trade_flow_only,50,trade_volume_rolling_sum_10e,0.3798836249324023,0.3798836249324023
