fold_name,move_feature_set,move_threshold,direction_threshold,n_signals,n_signal_runs,directional_precision,mean_signed_return_bps,median_signed_return_bps,mean_net_return_bps,median_net_return_bps,trimmed_mean_net_return_bps
fold_3_wednesday_late,medium_trade_flow,0.6,0.65,23,10,0.5652173913043478,0.19483555723840223,0.5831106849363277,-0.8051644427615977,-0.4168893150636723,-0.7808791798341236
fold_3_wednesday_late,medium_trade_flow,0.6,0.7,0,0,,,,,,
fold_3_wednesday_late,medium_trade_flow,0.65,0.55,24,10,0.5,-0.3178427350816748,-0.01640345904441176,-1.3178427350816746,-1.0164034590444118,-1.1376167004373263
fold_3_wednesday_late,medium_trade_flow,0.65,0.6,19,10,0.5789473684210527,0.1592094810635334,0.40297264863431437,-0.8407905189364666,-0.5970273513656856,-0.9144985632226103
fold_3_wednesday_late,medium_trade_flow,0.65,0.65,11,6,0.36363636363636365,-0.6332478403392461,-0.29150670910693677,-1.6332478403392463,-1.2915067091069368,-1.3172510436733056
fold_3_wednesday_late,medium_trade_flow,0.65,0.7,0,0,,,,,,
fold_3_wednesday_late,medium_trade_flow,0.7,0.55,13,7,0.23076923076923078,-0.7689465465678433,-1.1154985591477207,-1.7689465465678433,-2.1154985591477207,-1.9280539860761545
fold_3_wednesday_late,medium_trade_flow,0.7,0.6,9,5,0.4444444444444444,-1.0716938700362624,-1.3744537556958925,-2.0716938700362624,-2.3744537556958925,-2.0716938700362624
fold_3_wednesday_late,medium_trade_flow,0.7,0.65,6,3,0.16666666666666666,-1.9058461689330786,-1.4471747163224968,-2.905846168933079,-2.447174716322497,-2.905846168933079
fold_3_wednesday_late,medium_trade_flow,0.7,0.7,0,0,,,,,,
fold_3_wednesday_late,medium_trade_flow,0.75,0.55,3,2,0.3333333333333333,-1.7691999437445076,-1.5198956769491012,-2.7691999437445074,-2.519895676949101,-2.7691999437445074
fold_3_wednesday_late,medium_trade_flow,0.75,0.6,3,2,0.0,-0.7808225661235882,-0.8225720214216636,-1.7808225661235884,-1.8225720214216636,-1.7808225661235884
fold_3_wednesday_late,medium_trade_flow,0.75,0.65,2,1,0.5,1.6263079729855745,1.6263079729855745,0.6263079729855745,0.6263079729855745,0.6263079729855745
fold_3_wednesday_late,medium_trade_flow,0.75,0.7,0,0,,,,,,
fold_3_wednesday_late,reduced_trade_flow,0.5,0.55,251,18,0.5976095617529881,0.44103995746792973,0.42007201003668726,-0.5589600425320703,-0.5799279899633127,-0.5894866285077762
fold_3_wednesday_late,reduced_trade_flow,0.5,0.6,206,18,0.6116504854368932,0.4164989846362078,0.44921837313693924,-0.5835010153637922,-0.5507816268630608,-0.6053477694605296
fold_3_wednesday_late,reduced_trade_flow,0.5,0.65,111,17,0.6216216216216216,0.5930546850190193,0.48296929522684273,-0.4069453149809807,-0.5170307047731573,-0.4206288693158353
fold_3_wednesday_late,reduced_trade_flow,0.5,0.7,0,0,,,,,,
fold_3_wednesday_late,reduced_trade_flow,0.55,0.55,91,14,0.6373626373626373,0.4921071364854784,0.46854942752139195,-0.5078928635145216,-0.531450572478608,-0.4059811856103935
fold_3_wednesday_late,reduced_trade_flow,0.55,0.6,77,14,0.6233766233766234,0.4381059183350771,0.4192219723908597,-0.5618940816649229,-0.5807780276091403,-0.5149008151388309
fold_3_wednesday_late,reduced_trade_flow,0.55,0.65,45,11,0.5555555555555556,0.3894310692612221,0.4192219723908597,-0.610568930738778,-0.5807780276091403,-0.6967581244663177
fold_3_wednesday_late,reduced_trade_flow,0.55,0.7,0,0,,,,,,
fold_3_wednesday_late,reduced_trade_flow,0.6,0.55,43,13,0.5813953488372093,0.32486774366198606,0.25869979101811325,-0.675132256338014,-0.7413002089818868,-0.6057803152008487
fold_3_wednesday_late,reduced_trade_flow,0.6,0.6,35,11,0.6285714285714286,0.6503740257507599,1.064625167255251,-0.34962597424924013,0.06462516725525091,-0.3699170228288043
fold_3_wednesday_late,reduced_trade_flow,0.6,0.65,22,9,0.5909090909090909,0.21016591426301837,0.5094415397005614,-0.7898340857369817,-0.4905584602994386,-0.7607928955302888
fold_3_wednesday_late,reduced_trade_flow,0.6,0.7,0,0,,,,,,
fold_3_wednesday_late,reduced_trade_flow,0.65,0.55,22,9,0.5,-0.3328391289263029,-0.27387920756460904,-1.3328391289263029,-1.273879207564609,-1.1810532461831655
fold_3_wednesday_late,reduced_trade_flow,0.65,0.6,15,8,0.6666666666666666,0.3898780409628729,0.5328626917810997,-0.6101219590371271,-0.4671373082189003,-0.6710219308114167
fold_3_wednesday_late,reduced_trade_flow,0.65,0.65,7,3,0.42857142857142855,-0.6550719690177699,-0.16166907149450793,-1.65507196901777,-1.161669071494508,-1.65507196901777
fold_3_wednesday_late,reduced_trade_flow,0.65,0.7,0,0,,,,,,
fold_3_wednesday_late,reduced_trade_flow,0.7,0.55,11,6,0.18181818181818182,-0.7787268065119101,-0.7769058268736195,-1.7787268065119102,-1.7769058268736195,-1.9753648458985273
fold_3_wednesday_late,reduced_trade_flow,0.7,0.6,6,3,0.5,-1.2396714616169646,-0.7867746759104843,-2.2396714616169646,-1.7867746759104843,-2.2396714616169646
fold_3_wednesday_late,reduced_trade_flow,0.7,0.65,4,2,0.25,-1.2175648174375664,-0.3798962095391545,-2.2175648174375664,-1.3798962095391545,-2.2175648174375664
fold_3_wednesday_late,reduced_trade_flow,0.7,0.7,0,0,,,,,,
fold_3_wednesday_late,reduced_trade_flow,0.75,0.55,6,5,0.3333333333333333,-1.3960571404366313,-1.6169739352439594,-2.3960571404366315,-2.6169739352439594,-2.3960571404366315
fold_3_wednesday_late,reduced_trade_flow,0.75,0.6,4,3,0.25,-2.0996811791029746,-1.3362585247217451,-3.0996811791029746,-2.336258524721745,-3.0996811791029746
fold_3_wednesday_late,reduced_trade_flow,0.75,0.65,2,1,0.0,-5.050160146299887,-5.050160146299887,-6.050160146299887,-6.050160146299887,-6.050160146299887
fold_3_wednesday_late,reduced_trade_flow,0.75,0.7,0,0,,,,,,
