run_name,row_in_run,future_return_bps,signal_direction,fold,model,signed_return_bps,net_return_bps,direction_correct,net_profitable
20260709_212722,2180,-0.4942669025331803,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.4942669025331803,-1.4942669025331803,False,False
20260709_212722,2231,-2.5353898161839528,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.5353898161839528,1.5353898161839528,True,True
20260709_212722,2282,0.30303972770928667,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.30303972770928667,-0.6969602722907133,True,False
20260709_212722,2336,-0.6220100653975269,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.6220100653975269,-0.3779899346024731,True,False
20260709_212722,2394,-0.6220487574581934,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.6220487574581934,-0.37795124254180656,True,False
20260709_212722,2512,3.1903142060696332,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,3.1903142060696332,2.1903142060696332,True,True
20260709_212722,2563,-1.244041956112163,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.244041956112163,0.24404195611216295,True,True
20260709_212722,2614,-0.38282976597137086,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.38282976597137086,-1.3828297659713709,False,False
20260709_212722,2686,-1.052734837627689,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.052734837627689,-2.052734837627689,False,False
20260709_212722,2737,-1.308080989355087,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.308080989355087,-2.308080989355087,False,False
20260709_212722,2788,-1.1965720603612784,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.1965720603612784,0.1965720603612784,True,True
20260709_213235,10,-0.7018008368975259,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.7018008368975259,-1.701800836897526,False,False
20260709_213235,61,-0.44663187723337217,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.44663187723337217,-0.5533681227666278,True,False
20260709_213235,112,-0.03190370186700875,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.03190370186700875,-0.9680962981329913,True,False
20260709_213235,164,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213235,228,1.4675749679571304,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.4675749679571304,0.4675749679571304,True,True
20260709_213235,279,-2.1850898717901135,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.1850898717901135,1.1850898717901135,True,True
20260709_213235,333,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213235,403,1.9143656390507857,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.9143656390507857,0.9143656390507857,True,True
20260709_213235,475,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_213235,528,-1.6266554608179717,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.6266554608179717,-2.6266554608179717,False,False
20260709_213235,579,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_213235,630,-0.8294102494377231,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.8294102494377231,-0.17058975056227688,True,False
20260709_213235,681,0.047854560421001224,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.047854560421001224,-0.9521454395789988,True,False
20260709_213235,771,0.2392586809030206,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.2392586809030206,-0.7607413190969794,True,False
20260709_213235,844,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213235,910,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213235,1011,-1.084568425502308,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.084568425502308,0.08456842550230803,True,True
20260709_213235,1254,-0.5583156732769101,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.5583156732769101,-1.5583156732769101,False,False
20260709_213235,1328,-0.3829006157507475,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.3829006157507475,-0.6170993842492525,True,False
20260709_213235,1444,-0.06382501733237511,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.06382501733237511,-0.9361749826676249,True,False
20260709_213235,1530,-1.053131270418728,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.053131270418728,0.053131270418727894,True,True
20260709_213235,1646,1.8032782961086014,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.8032782961086014,-2.8032782961086014,False,False
20260709_213235,1697,-1.3242930389245622,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.3242930389245622,-2.324293038924562,False,False
20260709_213235,1749,-0.015957451052761584,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.015957451052761584,-1.0159574510527616,False,False
20260709_213235,1825,1.7396675319791832,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.7396675319791832,-2.7396675319791832,False,False
20260709_213235,1876,-0.9095761614452691,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.9095761614452691,-1.909576161445269,False,False
20260709_213235,1977,2.505551712115306,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-2.505551712115306,-3.505551712115306,False,False
20260709_213235,2028,1.0849352748354413,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.0849352748354413,0.08493527483544128,True,True
20260709_213235,2081,-0.685987586814818,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.685987586814818,-0.314012413185182,True,False
20260709_213235,2132,-3.127041651078688,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,3.127041651078688,2.127041651078688,True,True
20260709_213235,2183,0.5585749635539372,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.5585749635539372,-0.4414250364460628,True,False
20260709_213235,2240,2.377800598281077,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.377800598281077,1.3778005982810768,True,True
20260709_213235,2291,1.611414558730928,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.611414558730928,-2.611414558730928,False,False
20260709_213235,2350,0.717841307620315,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.717841307620315,-0.28215869237968505,True,False
20260709_213235,2412,4.274496012197648,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,4.274496012197648,3.2744960121976483,True,True
20260709_213235,2463,-0.8130826594177076,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.8130826594177076,-1.8130826594177076,False,False
20260709_213235,2521,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213235,2587,0.9725230356449899,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.9725230356449899,-0.027476964355010125,True,False
20260709_213235,2638,1.3231403700486588,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.3231403700486588,-2.323140370048659,False,False
20260709_213235,2706,-1.1475027073892807,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.1475027073892807,-2.1475027073892807,False,False
20260709_213235,2758,-0.3666399125801245,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.3666399125801245,-0.6333600874198755,True,False
20260709_213235,2810,0.9246041140098527,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.9246041140098527,-0.07539588599014735,True,False
20260709_213235,2861,3.044535497132017,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,3.044535497132017,2.044535497132017,True,True
20260709_213751,1,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213751,54,-2.3898155620005745,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.3898155620005745,1.3898155620005745,True,True
20260709_213751,238,-0.7489472908417394,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.7489472908417394,-1.7489472908417394,False,False
20260709_213751,325,-1.7692048380590908,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.7692048380590908,0.7692048380590908,True,True
20260709_213751,376,0.33477365714018603,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.33477365714018603,-1.334773657140186,False,False
20260709_213751,427,1.2434033863595317,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.2434033863595317,0.24340338635953174,True,True
20260709_213751,478,0.6535025745613154,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.6535025745613154,-0.34649742543868456,True,False
20260709_213751,529,-1.2591056046928895,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.2591056046928895,0.25910560469288946,True,True
20260709_213751,597,-0.5578689406471327,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.5578689406471327,-1.5578689406471327,False,False
20260709_213751,657,0.7013623165996741,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.7013623165996741,-1.701362316599674,False,False
20260709_213751,708,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_213751,759,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213751,817,-0.4303395777738306,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.4303395777738306,-1.4303395777738306,False,False
20260709_213751,951,-1.94458103443651,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.94458103443651,0.94458103443651,True,True
20260709_213751,1017,1.833363225125506,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.833363225125506,0.8333632251255061,True,True
20260709_213751,1068,0.7810289658150005,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.7810289658150005,-0.21897103418499952,True,False
20260709_213751,1151,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_213751,1241,0.8288510291709628,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.8288510291709628,-0.17114897082903724,True,False
20260709_213751,1333,-0.09562202525903452,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.09562202525903452,-1.0956220252590345,False,False
20260709_213751,1396,-0.5896747943501257,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.5896747943501257,-0.4103252056498743,True,False
20260709_213751,1559,-0.5578022590990717,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.5578022590990717,-0.44219774090092834,True,False
20260709_213751,1611,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_213751,1770,0.07969391162321315,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.07969391162321315,-0.9203060883767868,True,False
20260709_213751,1822,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_213751,1918,-0.015938782326196943,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.015938782326196943,-0.9840612176738031,True,False
20260709_213751,1974,0.6216135014458501,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.6216135014458501,-0.37838649855414985,True,False
20260709_213751,2025,-0.8287664846828857,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.8287664846828857,-1.8287664846828857,False,False
20260709_213751,2133,0.9883289509438065,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.9883289509438065,-0.011671049056193539,True,False
20260709_213751,2203,-1.09977773332548,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.09977773332548,-2.09977773332548,False,False
20260709_213751,2259,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213751,2350,0.28690677044140855,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.28690677044140855,-0.7130932295585914,True,False
20260709_213751,2415,0.4781345103932466,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.4781345103932466,-0.5218654896067534,True,False
20260709_213751,2482,1.5936267678307026,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.5936267678307026,0.5936267678307026,True,True
20260709_213751,2533,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213751,2673,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_213751,2774,-0.8284416773074454,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.8284416773074454,-0.17155832269255455,True,False
20260709_213751,2850,-1.4021658682561444,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.4021658682561444,0.4021658682561444,True,True
20260709_214305,0,-1.0996567955201542,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.0996567955201542,0.09965679552015416,True,True
20260709_214305,51,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_214305,109,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_214305,185,-1.068015873585404,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.068015873585404,0.06801587358540395,True,True
20260709_214305,326,-0.23912785289459393,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.23912785289459393,-0.7608721471054061,True,False
20260709_214305,509,-2.3917703964204673,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.3917703964204673,1.3917703964204673,True,True
20260709_214305,615,0.5901591754997604,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.5901591754997604,-1.5901591754997604,False,False
20260709_214305,666,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_214305,788,0.031896425927158134,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.031896425927158134,-0.9681035740728419,True,False
20260709_214305,866,-0.015949255847136357,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.015949255847136357,-0.9840507441528636,True,False
20260709_214305,1052,-0.7495600321827389,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.7495600321827389,-1.749560032182739,False,False
20260709_214305,1111,0.526326282421774,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.526326282421774,-0.47367371757822596,True,False
20260709_214305,1162,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_214305,1234,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_214305,1334,0.015948009488564452,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.015948009488564452,-0.9840519905114355,True,False
20260709_214305,1385,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_214305,1440,0.23921976082919016,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.23921976082919016,-0.7607802391708098,True,False
20260709_214305,1607,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_214305,1678,0.43059419606805704,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.43059419606805704,-0.569405803931943,True,False
20260709_214305,1750,-0.4305571169893607,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.4305571169893607,-1.4305571169893607,False,False
20260709_214305,1903,-0.829295170869937,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.829295170869937,-0.17070482913006302,True,False
20260709_214305,1954,1.2918938446038197,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.2918938446038197,0.29189384460381973,True,True
20260709_214305,2021,-0.5900481208154229,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.5900481208154229,-0.4099518791845771,True,False
20260709_214305,2086,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_214305,2145,-0.4147560636136305,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.4147560636136305,-0.5852439363863695,True,False
20260709_214305,2235,-1.930374117671274,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.930374117671274,0.9303741176712741,True,True
20260709_214305,2286,-4.771019011473587,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,4.771019011473587,3.7710190114735873,True,True
20260709_214305,2337,1.644312792992153,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.644312792992153,0.644312792992153,True,True
20260709_214305,2389,2.1707467927623014,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.1707467927623014,1.1707467927623014,True,True
20260709_214305,2446,-0.43088143180214367,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.43088143180214367,-0.5691185681978563,True,False
20260709_214305,2508,-0.941702998046301,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.941702998046301,-0.058297001953699024,True,False
20260709_214305,2642,-1.5804862629398286,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.5804862629398286,0.5804862629398286,True,True
20260709_214305,2727,-3.0977821317046406,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,3.0977821317046406,2.0977821317046406,True,True
20260709_214305,2778,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_214305,2841,1.4215038392584312,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.4215038392584312,0.42150383925843116,True,True
20260709_214821,0,-0.79834136597845,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.79834136597845,-0.20165863402155004,True,False
20260709_214821,64,1.4850334970861745,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.4850334970861745,0.4850334970861745,True,True
20260709_214821,115,0.015964839037430067,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.015964839037430067,-0.9840351609625699,True,False
20260709_214821,166,1.0696168935608874,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.0696168935608874,0.0696168935608874,True,True
20260709_214821,217,0.5267698869615423,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.5267698869615423,-1.5267698869615423,False,False
20260709_214821,269,-0.2553942049454694,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.2553942049454694,-0.7446057950545306,True,False
20260709_214821,378,1.931548167781738,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.931548167781738,0.9315481677817381,True,True
20260709_214821,457,-0.6704097879828286,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.6704097879828286,-0.3295902120171714,True,False
20260709_214821,569,-1.0057093962778652,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.0057093962778652,-2.005709396277865,False,False
20260709_214821,908,1.181520696968974,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.181520696968974,0.181520696968974,True,True
20260709_214821,1036,-0.8142249895226605,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.8142249895226605,-0.18577501047733946,True,False
20260709_214821,1110,1.0379183509545697,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.0379183509545697,0.037918350954569746,True,True
20260709_214821,1176,-2.059674683165813,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.059674683165813,1.059674683165813,True,True
20260709_214821,1227,-0.846397262144194,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.846397262144194,-0.15360273785580603,True,False
20260709_214821,1278,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_214821,1336,1.6930000039927506,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.6930000039927506,0.6930000039927506,True,True
20260709_214821,1397,-0.9102036221309007,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.9102036221309007,-1.9102036221309007,False,False
20260709_214821,1490,-0.44717183775744296,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.44717183775744296,-1.447171837757443,False,False
20260709_214821,1589,-0.7826807133892721,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.7826807133892721,-0.21731928661072786,True,False
20260709_214821,1658,-0.0479232844063926,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0479232844063926,-0.9520767155936074,True,False
20260709_214821,1710,-0.6869113828411599,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.6869113828411599,-0.31308861715884007,True,False
20260709_214821,1803,1.9493161814798654,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.9493161814798654,-2.9493161814798654,False,False
20260709_214821,1854,1.6773631850730553,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.6773631850730553,0.6773631850730553,True,True
20260709_214821,1905,-0.33541637550649206,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.33541637550649206,-1.335416375506492,False,False
20260709_214821,2061,1.4374459460420042,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.4374459460420042,0.43744594604200415,True,True
20260709_214821,2112,-2.714785440126599,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.714785440126599,1.7147854401265992,True,True
20260709_214821,2163,-2.7634436341361646,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.7634436341361646,1.7634436341361646,True,True
20260709_214821,2217,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_214821,2308,2.76427817586411,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-2.76427817586411,-3.76427817586411,False,False
20260709_214821,2359,-1.182081245720834,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.182081245720834,-2.182081245720834,False,False
20260709_214821,2410,1.6774757345139335,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.6774757345139335,0.6774757345139335,True,True
20260709_214821,2471,1.4855150304571296,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.4855150304571296,0.4855150304571296,True,True
20260709_214821,2545,1.10195565187432,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.10195565187432,0.1019556518743201,True,True
20260709_214821,2597,-0.015968612095962342,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.015968612095962342,-0.9840313879040377,True,False
20260709_214821,2652,1.2136164572784658,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.2136164572784658,0.2136164572784658,True,True
20260709_214821,2703,3.145238994257671,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,3.145238994257671,2.145238994257671,True,True
20260709_214821,2754,-0.2234492423081047,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.2234492423081047,-1.2234492423081047,False,False
20260709_214821,2805,1.0055440591894005,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.0055440591894005,-2.0055440591894005,False,False
20260709_215334,4,0.41493014411697615,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.41493014411697615,-0.5850698558830238,True,False
20260709_215334,60,0.9095761614452691,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.9095761614452691,-0.0904238385547309,True,False
20260709_215334,120,1.3243500911497286,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.3243500911497286,0.32435009114972857,True,True
20260709_215334,171,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_215334,231,-0.8775813857009318,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.8775813857009318,-0.1224186142990682,True,False
20260709_215334,282,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_215334,346,0.8138209131236529,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.8138209131236529,-0.1861790868763471,True,False
20260709_215334,409,0.8456666366174481,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.8456666366174481,-1.8456666366174481,False,False
20260709_215334,481,1.8185226098998974,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.8185226098998974,0.8185226098998974,True,True
20260709_215334,626,-1.3079307658014905,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.3079307658014905,0.3079307658014905,True,True
20260709_215334,711,-0.749788424063702,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.749788424063702,-1.749788424063702,False,False
20260709_215334,803,-1.3721502951313802,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.3721502951313802,0.3721502951313802,True,True
20260709_215334,887,-1.1330061445635753,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.1330061445635753,0.1330061445635753,True,True
20260709_215334,941,1.6281042720978078,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.6281042720978078,-2.628104272097808,False,False
20260709_215334,1006,0.9416819556973266,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.9416819556973266,-1.9416819556973266,False,False
20260709_215334,1164,0.41500365921542937,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.41500365921542937,-0.5849963407845706,True,False
20260709_215334,1215,-0.031922033625342294,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.031922033625342294,-0.9680779663746577,True,False
20260709_215334,1305,-0.4947931006682449,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.4947931006682449,-0.5052068993317551,True,False
20260709_215334,1382,-0.4628709651410823,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.4628709651410823,-1.4628709651410823,False,False
20260709_215334,1584,-1.5641122426091059,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-1.5641122426091059,-2.564112242609106,False,False
20260709_215334,1635,0.9418067205091418,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.9418067205091418,-0.058193279490858174,True,False
20260709_215334,1686,1.53228696223362,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.53228696223362,0.5322869622336199,True,True
20260709_215334,1737,0.4787663149596888,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.4787663149596888,-0.5212336850403112,True,False
20260709_215334,1818,0.2393342677997623,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.2393342677997623,-0.7606657322002377,True,False
20260709_215334,1949,0.638217585926526,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.638217585926526,-0.361782414073474,True,False
20260709_215334,2006,0.0,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,-0.0,-1.0,False,False
20260709_215334,2130,0.7658122276277268,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.7658122276277268,-0.23418777237227317,True,False
20260709_215334,2181,-2.1217755592184417,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,2.1217755592184417,1.1217755592184417,True,True
20260709_215334,2232,-1.5318321909751909,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.5318321909751909,0.5318321909751909,True,True
20260709_215334,2288,1.1969272483680626,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.1969272483680626,0.19692724836806264,True,True
20260709_215334,2366,0.8457003715500733,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.8457003715500733,-0.15429962844992673,True,False
20260709_215334,2570,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_215334,2676,-0.6701744448123215,-1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.6701744448123215,-0.32982555518767853,True,False
20260709_215849,0,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_215849,51,0.0,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,0.0,-1.0,False,False
20260709_215849,131,1.7069079521969677,1,fold_2_tue_wed_to_thu,direct_multiclass_temporal,1.7069079521969677,0.7069079521969677,True,True
